
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set FRONT_READ and time  0.1000000E+01

         1  8.565356E-03  3.172050E+00  4.099295E+00
         3 -8.565356E-03  3.172050E+00 -4.099295E+00

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ALL_MEMBERS and time  0.1000000E+01

        30   1 -2.260326E-04  6.472984E-05  6.912974E-05 -3.603726E-05 -3.455894E-18 -4.151139E-17
        30   2 -2.260326E-04  6.472984E-05  6.912974E-05 -3.603726E-05  9.351244E-18  2.988840E-17
        30   3 -2.260326E-04  6.472984E-05  6.912974E-05 -3.603726E-05  4.540097E-18 -1.423015E-19
        30   4 -2.260326E-04  6.472984E-05  6.912974E-05 -3.603726E-05 -1.691355E-17  8.344969E-18
        30   5 -2.260326E-04  6.472984E-05  6.912974E-05 -3.603726E-05 -5.082198E-18 -8.504211E-19
        30   6 -2.260326E-04  6.472984E-05  6.912974E-05 -3.603726E-05  1.576159E-17  2.571592E-17
        30   7 -2.260326E-04  6.472984E-05  6.912974E-05 -3.603726E-05  1.572093E-18  3.317659E-17
        30   8 -2.260326E-04  6.472984E-05  6.912974E-05 -3.603726E-05 -1.279359E-17  4.407959E-18
        31   1  8.103331E-05 -8.184543E-05  1.132257E-04  2.018728E-05  1.807243E-04  2.206517E-05
        31   2  8.103331E-05 -8.184543E-05  1.132257E-04  2.018728E-05  1.807243E-04  2.206517E-05
        31   3  8.103331E-05 -8.184543E-05  1.132257E-04  2.018728E-05  1.807243E-04  2.206517E-05
        31   4  8.103331E-05 -8.184543E-05  1.132257E-04  2.018728E-05  1.807243E-04  2.206517E-05
        31   5  8.103331E-05 -8.184543E-05  1.132257E-04  2.018728E-05  1.807243E-04  2.206517E-05
        31   6  8.103331E-05 -8.184543E-05  1.132257E-04  2.018728E-05  1.807243E-04  2.206517E-05
        31   7  8.103331E-05 -8.184543E-05  1.132257E-04  2.018728E-05  1.807243E-04  2.206517E-05
        31   8  8.103331E-05 -8.184543E-05  1.132257E-04  2.018728E-05  1.807243E-04  2.206517E-05
        32   1  1.546182E-06 -1.561678E-06  2.160439E-06  3.851900E-07 -3.448368E-06 -4.210217E-07
        32   2  1.546182E-06 -1.561678E-06  2.160439E-06  3.851900E-07 -3.448368E-06 -4.210217E-07
        32   3  1.546182E-06 -1.561678E-06  2.160439E-06  3.851900E-07 -3.448368E-06 -4.210217E-07
        32   4  1.546182E-06 -1.561678E-06  2.160439E-06  3.851900E-07 -3.448368E-06 -4.210217E-07
        32   5  1.546182E-06 -1.561678E-06  2.160439E-06  3.851900E-07 -3.448368E-06 -4.210217E-07
        32   6  1.546182E-06 -1.561678E-06  2.160439E-06  3.851900E-07 -3.448368E-06 -4.210217E-07
        32   7  1.546182E-06 -1.561678E-06  2.160439E-06  3.851900E-07 -3.448368E-06 -4.210217E-07
        32   8  1.546182E-06 -1.561678E-06  2.160439E-06  3.851900E-07 -3.448368E-06 -4.210217E-07
        33   1 -4.513493E-05  2.200187E-04 -7.495019E-05 -9.377938E-05 -1.095044E-16 -5.637851E-18
        33   2 -4.513493E-05  2.200187E-04 -7.495019E-05 -9.377938E-05  8.153200E-17  5.941428E-17
        33   3 -4.513493E-05  2.200187E-04 -7.495019E-05 -9.377938E-05 -3.751340E-17  7.372575E-17
        33   4 -4.513493E-05  2.200187E-04 -7.495019E-05 -9.377938E-05 -7.155734E-18  9.671083E-17
        33   5 -4.513493E-05  2.200187E-04 -7.495019E-05 -9.377938E-05 -4.336809E-17  5.637851E-18
        33   6 -4.513493E-05  2.200187E-04 -7.495019E-05 -9.377938E-05  1.305379E-16  8.543513E-17
        33   7 -4.513493E-05  2.200187E-04 -7.495019E-05 -9.377938E-05  1.008308E-17  1.183949E-16
        33   8 -4.513493E-05  2.200187E-04 -7.495019E-05 -9.377938E-05  3.870602E-17  1.344411E-16
        34   1  4.513493E-05 -2.200187E-04  7.495019E-05 -9.377938E-05  1.035413E-16 -1.127570E-17
        34   2  4.513493E-05 -2.200187E-04  7.495019E-05 -9.377938E-05  7.535205E-17  3.295975E-17
        34   3  4.513493E-05 -2.200187E-04  7.495019E-05 -9.377938E-05 -1.843144E-18 -3.057450E-16
        34   4  4.513493E-05 -2.200187E-04  7.495019E-05 -9.377938E-05 -3.003240E-17 -2.667137E-16
        34   5  4.513493E-05 -2.200187E-04  7.495019E-05 -9.377938E-05  7.990570E-17  4.336809E-19
        34   6  4.513493E-05 -2.200187E-04  7.495019E-05 -9.377938E-05  3.838076E-17  3.122502E-17
        34   7  4.513493E-05 -2.200187E-04  7.495019E-05 -9.377938E-05  4.011548E-18 -2.975051E-16
        34   8  4.513493E-05 -2.200187E-04  7.495019E-05 -9.377938E-05 -7.340049E-17 -2.402592E-16
        35   1 -1.019759E-05  4.971005E-05 -1.693391E-05 -2.118810E-05  3.751340E-17  3.903128E-17
        35   2 -1.019759E-05  4.971005E-05 -1.693391E-05 -2.118810E-05 -8.239937E-18 -1.387779E-17
        35   3 -1.019759E-05  4.971005E-05 -1.693391E-05 -2.118810E-05 -2.222614E-17  4.597017E-17
        35   4 -1.019759E-05  4.971005E-05 -1.693391E-05 -2.118810E-05  2.103352E-17  4.076600E-17
        35   5 -1.019759E-05  4.971005E-05 -1.693391E-05 -2.118810E-05  2.808084E-17  1.864828E-17
        35   6 -1.019759E-05  4.971005E-05 -1.693391E-05 -2.118810E-05 -3.794708E-17 -3.339343E-17
        35   7 -1.019759E-05  4.971005E-05 -1.693391E-05 -2.118810E-05 -1.279359E-17  2.428613E-17
        35   8 -1.019759E-05  4.971005E-05 -1.693391E-05 -2.118810E-05  3.252607E-19  2.255141E-17
        36   1  1.019759E-05 -4.971005E-05  1.693391E-05 -2.118810E-05 -5.757114E-17  2.255141E-17
        36   2  1.019759E-05 -4.971005E-05  1.693391E-05 -2.118810E-05  5.778798E-17 -5.334275E-17
        36   3  1.019759E-05 -4.971005E-05  1.693391E-05 -2.118810E-05 -8.066464E-17 -1.431147E-17
        36   4  1.019759E-05 -4.971005E-05  1.693391E-05 -2.118810E-05  8.543513E-17 -1.951564E-17
        36   5  1.019759E-05 -4.971005E-05  1.693391E-05 -2.118810E-05 -8.055622E-17  4.770490E-17
        36   6  1.019759E-05 -4.971005E-05  1.693391E-05 -2.118810E-05  1.474515E-16 -7.806256E-17
        36   7  1.019759E-05 -4.971005E-05  1.693391E-05 -2.118810E-05 -1.065771E-16 -2.168404E-18
        36   8  1.019759E-05 -4.971005E-05  1.693391E-05 -2.118810E-05  1.807365E-16 -4.553649E-17
        37   1  1.875814E-05 -7.446255E-05  1.671726E-05  3.297024E-05 -1.145731E-05  3.603724E-05
        37   2  1.875814E-05 -7.446255E-05  1.671726E-05  3.297024E-05 -1.145731E-05  3.603724E-05
        37   3  1.875814E-05 -7.446255E-05  1.671726E-05  3.297024E-05 -1.145731E-05  3.603724E-05
        37   4  1.875814E-05 -7.446255E-05  1.671726E-05  3.297024E-05 -1.145731E-05  3.603724E-05
        37   5  1.875814E-05 -7.446255E-05  1.671726E-05  3.297024E-05 -1.145731E-05  3.603724E-05
        37   6  1.875814E-05 -7.446255E-05  1.671726E-05  3.297024E-05 -1.145731E-05  3.603724E-05
        37   7  1.875814E-05 -7.446255E-05  1.671726E-05  3.297024E-05 -1.145731E-05  3.603724E-05
        37   8  1.875814E-05 -7.446255E-05  1.671726E-05  3.297024E-05 -1.145731E-05  3.603724E-05
        38   1 -1.875814E-05  7.446255E-05 -1.671726E-05  3.297024E-05  1.145731E-05  3.603724E-05
        38   2 -1.875814E-05  7.446255E-05 -1.671726E-05  3.297024E-05  1.145731E-05  3.603724E-05
        38   3 -1.875814E-05  7.446255E-05 -1.671726E-05  3.297024E-05  1.145731E-05  3.603724E-05
        38   4 -1.875814E-05  7.446255E-05 -1.671726E-05  3.297024E-05  1.145731E-05  3.603724E-05
        38   5 -1.875814E-05  7.446255E-05 -1.671726E-05  3.297024E-05  1.145731E-05  3.603724E-05
        38   6 -1.875814E-05  7.446255E-05 -1.671726E-05  3.297024E-05  1.145731E-05  3.603724E-05
        38   7 -1.875814E-05  7.446255E-05 -1.671726E-05  3.297024E-05  1.145731E-05  3.603724E-05
        38   8 -1.875814E-05  7.446255E-05 -1.671726E-05  3.297024E-05  1.145731E-05  3.603724E-05
        39   1 -4.652176E-05  1.846733E-04 -4.146019E-05 -8.176896E-05 -2.841509E-05  8.937537E-05
        39   2 -4.652176E-05  1.846733E-04 -4.146019E-05 -8.176896E-05 -2.841509E-05  8.937537E-05
        39   3 -4.652176E-05  1.846733E-04 -4.146019E-05 -8.176896E-05 -2.841509E-05  8.937537E-05
        39   4 -4.652176E-05  1.846733E-04 -4.146019E-05 -8.176896E-05 -2.841509E-05  8.937537E-05
        39   5 -4.652176E-05  1.846733E-04 -4.146019E-05 -8.176896E-05 -2.841509E-05  8.937537E-05
        39   6 -4.652176E-05  1.846733E-04 -4.146019E-05 -8.176896E-05 -2.841509E-05  8.937537E-05
        39   7 -4.652176E-05  1.846733E-04 -4.146019E-05 -8.176896E-05 -2.841509E-05  8.937537E-05
        39   8 -4.652176E-05  1.846733E-04 -4.146019E-05 -8.176896E-05 -2.841509E-05  8.937537E-05
        40   1  4.652176E-05 -1.846733E-04  4.146019E-05 -8.176896E-05  2.841509E-05  8.937537E-05
        40   2  4.652176E-05 -1.846733E-04  4.146019E-05 -8.176896E-05  2.841509E-05  8.937537E-05
        40   3  4.652176E-05 -1.846733E-04  4.146019E-05 -8.176896E-05  2.841509E-05  8.937537E-05
        40   4  4.652176E-05 -1.846733E-04  4.146019E-05 -8.176896E-05  2.841509E-05  8.937537E-05
        40   5  4.652176E-05 -1.846733E-04  4.146019E-05 -8.176896E-05  2.841509E-05  8.937537E-05
        40   6  4.652176E-05 -1.846733E-04  4.146019E-05 -8.176896E-05  2.841509E-05  8.937537E-05
        40   7  4.652176E-05 -1.846733E-04  4.146019E-05 -8.176896E-05  2.841509E-05  8.937537E-05
        40   8  4.652176E-05 -1.846733E-04  4.146019E-05 -8.176896E-05  2.841509E-05  8.937537E-05
        41   1 -8.934415E-06  2.680324E-06  2.680324E-06  5.421011E-19  2.168404E-19  3.108705E-17
        41   2 -8.934415E-06  2.680324E-06  2.680324E-06  3.252607E-18 -8.673617E-19 -8.334171E-17
        41   3 -8.934415E-06  2.680324E-06  2.680324E-06  5.421011E-19 -6.505213E-19  2.289270E-17
        41   4 -8.934415E-06  2.680324E-06  2.680324E-06  3.469447E-18  1.734723E-18 -7.024485E-17
        41   5 -8.934415E-06  2.680324E-06  2.680324E-06  1.084202E-19 -6.505213E-19 -2.959425E-17
        41   6 -8.934415E-06  2.680324E-06  2.680324E-06 -2.385245E-18 -1.301043E-18 -6.266803E-18
        41   7 -8.934415E-06  2.680324E-06  2.680324E-06  3.252607E-19  4.336809E-19 -1.771263E-17
        41   8 -8.934415E-06  2.680324E-06  2.680324E-06 -2.710505E-18  2.818926E-18  6.003982E-18
        42   1 -5.520002E-06  1.656001E-06  1.656001E-06  2.385245E-18  1.084202E-18 -6.113937E-17
        42   2 -5.520002E-06  1.656001E-06  1.656001E-06  5.692061E-19 -1.301043E-18  5.182999E-17
        42   3 -5.520002E-06  1.656001E-06  1.656001E-06  1.897354E-18 -4.336809E-19 -9.267408E-17
        42   4 -5.520002E-06  1.656001E-06  1.656001E-06  2.710505E-20  1.951564E-18  7.974213E-17
        42   5 -5.520002E-06  1.656001E-06  1.656001E-06 -2.439455E-18  2.168404E-19 -1.010895E-16
        42   6 -5.520002E-06  1.656001E-06  1.656001E-06 -1.192622E-18 -1.951564E-18  9.143513E-17
        42   7 -5.520002E-06  1.656001E-06  1.656001E-06 -2.141299E-18  0.000000E+00 -1.221985E-16
        42   8 -5.520002E-06  1.656001E-06  1.656001E-06 -7.589415E-19  2.818926E-18  1.211325E-16
        43   1 -6.137602E-04  2.116415E-04  1.199302E-04 -9.920450E-17 -2.751339E-04 -6.326320E-17
        43   2 -6.137602E-04  2.116415E-04  1.199302E-04 -3.035766E-18 -2.751339E-04 -7.752046E-18
        43   3 -6.137602E-04  2.116415E-04  1.199302E-04 -1.297790E-16 -2.751339E-04  2.694242E-17
        43   4 -6.137602E-04  2.116415E-04  1.199302E-04  4.336809E-19 -2.751339E-04 -4.954804E-17
        43   5 -6.137602E-04  2.116415E-04  1.199302E-04  2.949030E-17 -2.751339E-04  1.446326E-16
        43   6 -6.137602E-04  2.116415E-04  1.199302E-04 -2.526191E-17 -2.751339E-04 -1.451205E-16
        43   7 -6.137602E-04  2.116415E-04  1.199302E-04 -1.084202E-18 -2.751339E-04  2.016616E-16
        43   8 -6.137602E-04  2.116415E-04  1.199302E-04 -2.298509E-17 -2.751339E-04 -1.877296E-16
        44   1  6.036645E-04 -2.081602E-04 -1.179574E-04 -8.131516E-20 -2.706082E-04 -9.481348E-17
        44   2  6.036645E-04 -2.081602E-04 -1.179574E-04  2.496376E-17 -2.706082E-04  1.346782E-16
        44   3  6.036645E-04 -2.081602E-04 -1.179574E-04  2.236167E-18 -2.706082E-04 -1.000041E-16
        44   4  6.036645E-04 -2.081602E-04 -1.179574E-04  2.509928E-17 -2.706082E-04  1.103989E-16
        44   5  6.036645E-04 -2.081602E-04 -1.179574E-04 -1.075800E-16 -2.706082E-04 -8.970418E-17
        44   6  6.036645E-04 -2.081602E-04 -1.179574E-04 -8.931115E-18 -2.706082E-04  1.048898E-16
        44   7  6.036645E-04 -2.081602E-04 -1.179574E-04 -1.054116E-16 -2.706082E-04 -9.532170E-17
        44   8  6.036645E-04 -2.081602E-04 -1.179574E-04 -9.866240E-18 -2.706082E-04  8.269752E-17
        45   1  8.934415E-06 -2.680324E-06 -2.680324E-06 -1.084202E-19 -2.168404E-18 -3.429120E-17
        45   2  8.934415E-06 -2.680324E-06 -2.680324E-06 -2.602085E-18  1.084202E-18  3.698064E-17
        45   3  8.934415E-06 -2.680324E-06 -2.680324E-06  4.336809E-19  2.385245E-18 -7.257070E-18
        45   4  8.934415E-06 -2.680324E-06 -2.680324E-06 -2.493665E-18 -1.301043E-18  5.550766E-17
        45   5  8.934415E-06 -2.680324E-06 -2.680324E-06 -6.505213E-19 -1.084202E-18  5.576412E-17
        45   6  8.934415E-06 -2.680324E-06 -2.680324E-06  1.951564E-18  2.385245E-18 -1.621734E-17
        45   7  8.934415E-06 -2.680324E-06 -2.680324E-06  0.000000E+00  1.517883E-18  7.601790E-17
        45   8  8.934415E-06 -2.680324E-06 -2.680324E-06  2.385245E-18 -2.818926E-18  1.637158E-19
        46   1  5.520002E-06 -1.656001E-06 -1.656001E-06 -1.951564E-18  6.505213E-19 -6.626938E-18
        46   2  5.520002E-06 -1.656001E-06 -1.656001E-06 -2.141299E-18  1.084202E-18  2.763624E-17
        46   3  5.520002E-06 -1.656001E-06 -1.656001E-06 -9.757820E-19 -2.168404E-19  5.269193E-17
        46   4  5.520002E-06 -1.656001E-06 -1.656001E-06 -1.138412E-18 -1.951564E-18 -2.293162E-17
        46   5  5.520002E-06 -1.656001E-06 -1.656001E-06  8.402567E-19  1.084202E-18 -1.793800E-17
        46   6  5.520002E-06 -1.656001E-06 -1.656001E-06  7.318365E-19  1.301043E-18  2.245448E-17
        46   7  5.520002E-06 -1.656001E-06 -1.656001E-06  1.355253E-19  0.000000E+00  4.081933E-17
        46   8  5.520002E-06 -1.656001E-06 -1.656001E-06 -4.065758E-19 -1.301043E-18 -2.546193E-17
        47   1  6.137602E-04 -2.116415E-04 -1.199302E-04  6.049848E-17  2.751339E-04 -1.891391E-16
        47   2  6.137602E-04 -2.116415E-04 -1.199302E-04  4.445229E-17  2.751339E-04  3.989864E-17
        47   3  6.137602E-04 -2.116415E-04 -1.199302E-04  6.039006E-17  2.751339E-04 -1.528725E-16
        47   4  6.137602E-04 -2.116415E-04 -1.199302E-04  6.819632E-17  2.751339E-04  3.361027E-18
        47   5  6.137602E-04 -2.116415E-04 -1.199302E-04  7.426785E-17  2.751339E-04 -2.792363E-16
        47   6  6.137602E-04 -2.116415E-04 -1.199302E-04 -2.786400E-17  2.751339E-04 -3.220080E-17
        47   7  6.137602E-04 -2.116415E-04 -1.199302E-04  7.047314E-17  2.751339E-04 -2.624853E-16
        47   8  6.137602E-04 -2.116415E-04 -1.199302E-04 -5.637851E-18  2.751339E-04 -6.667843E-17
        48   1 -6.036645E-04  2.081602E-04  1.179574E-04  3.141476E-17  2.706082E-04  2.134591E-16
        48   2 -6.036645E-04  2.081602E-04  1.179574E-04 -5.274644E-17  2.706082E-04 -4.818601E-17
        48   3 -6.036645E-04  2.081602E-04  1.179574E-04  5.946849E-17  2.706082E-04  2.754890E-16
        48   4 -6.036645E-04  2.081602E-04  1.179574E-04 -6.259912E-17  2.706082E-04 -9.357342E-17
        48   5 -6.036645E-04  2.081602E-04  1.179574E-04 -9.215718E-19  2.706082E-04  1.910974E-16
        48   6 -6.036645E-04  2.081602E-04  1.179574E-04 -5.995638E-17  2.706082E-04  1.515173E-17
        48   7 -6.036645E-04  2.081602E-04  1.179574E-04  2.615638E-17  2.706082E-04  2.562241E-16
        48   8 -6.036645E-04  2.081602E-04  1.179574E-04 -6.873842E-17  2.706082E-04 -3.275646E-17
        49   1  3.568942E-04  2.635128E-04 -2.658887E-04 -5.741969E-04 -1.040834E-16  9.128982E-17
        49   2  3.568942E-04  2.635128E-04 -2.658887E-04 -5.741969E-04 -3.447763E-17 -4.531965E-17
        49   3  3.568942E-04  2.635128E-04 -2.658887E-04 -5.741969E-04  3.838076E-17 -1.346579E-16
        49   4  3.568942E-04  2.635128E-04 -2.658887E-04 -5.741969E-04 -1.376937E-17  4.922278E-17
        49   5  3.568942E-04  2.635128E-04 -2.658887E-04 -5.741969E-04 -5.464379E-17  1.366095E-16
        49   6  3.568942E-04  2.635128E-04 -2.658887E-04 -5.741969E-04 -7.361733E-17 -1.110223E-16
        49   7  3.568942E-04  2.635128E-04 -2.658887E-04 -5.741969E-04  9.963818E-17 -1.174191E-16
        49   8  3.568942E-04  2.635128E-04 -2.658887E-04 -5.741969E-04 -5.410169E-17 -2.482823E-17
        50   1 -3.568942E-04 -2.635128E-04  2.658887E-04 -5.741969E-04  1.387779E-17 -7.817098E-17
        50   2 -3.568942E-04 -2.635128E-04  2.658887E-04 -5.741969E-04 -6.505213E-19 -3.274291E-17
        50   3 -3.568942E-04 -2.635128E-04  2.658887E-04 -5.741969E-04  1.099381E-16  8.001412E-17
        50   4 -3.568942E-04 -2.635128E-04  2.658887E-04 -5.741969E-04  1.001803E-16  4.770490E-18
        50   5 -3.568942E-04 -2.635128E-04  2.658887E-04 -5.741969E-04 -2.710505E-18 -2.829768E-17
        50   6 -3.568942E-04 -2.635128E-04  2.658887E-04 -5.741969E-04  1.019150E-17 -2.114194E-17
        50   7 -3.568942E-04 -2.635128E-04  2.658887E-04 -5.741969E-04  9.909608E-17  1.220812E-16
        50   8 -3.568942E-04 -2.635128E-04  2.658887E-04 -5.741969E-04  1.128654E-16  7.047314E-18
        51   1  6.573266E-05  4.853370E-05 -4.897130E-05 -1.057554E-04  3.989864E-17  7.491837E-17
        51   2  6.573266E-05  4.853370E-05 -4.897130E-05 -1.057554E-04 -2.168404E-17 -4.293441E-17
        51   3  6.573266E-05  4.853370E-05 -4.897130E-05 -1.057554E-04  2.818926E-17  3.783866E-17
        51   4  6.573266E-05  4.853370E-05 -4.897130E-05 -1.057554E-04 -5.258381E-17  8.023096E-18
        51   5  6.573266E-05  4.853370E-05 -4.897130E-05 -1.057554E-04  7.199102E-17  1.125402E-16
        51   6  6.573266E-05  4.853370E-05 -4.897130E-05 -1.057554E-04  3.252607E-18 -4.987330E-18
        51   7  6.573266E-05  4.853370E-05 -4.897130E-05 -1.057554E-04  7.177418E-17  5.431853E-17
        51   8  6.573266E-05  4.853370E-05 -4.897130E-05 -1.057554E-04 -2.677979E-17  4.304283E-17
        52   1 -6.573266E-05 -4.853370E-05  4.897130E-05 -1.057554E-04 -1.246832E-17 -2.471981E-17
        52   2 -6.573266E-05 -4.853370E-05  4.897130E-05 -1.057554E-04 -2.623769E-17 -2.125036E-17
        52   3 -6.573266E-05 -4.853370E-05  4.897130E-05 -1.057554E-04 -5.572799E-17 -3.545341E-17
        52   4 -6.573266E-05 -4.853370E-05  4.897130E-05 -1.057554E-04 -6.201636E-17 -4.228388E-17
        52   5 -6.573266E-05 -4.853370E-05  4.897130E-05 -1.057554E-04  1.626303E-17 -4.770490E-18
        52   6 -6.573266E-05 -4.853370E-05  4.897130E-05 -1.057554E-04  5.171644E-17 -5.269223E-17
        52   7 -6.573266E-05 -4.853370E-05  4.897130E-05 -1.057554E-04 -2.710505E-17 -1.756408E-17
        52   8 -6.573266E-05 -4.853370E-05  4.897130E-05 -1.057554E-04  1.832302E-17 -8.001412E-17
        53   1  1.827893E-04  1.327223E-04 -1.140187E-04 -3.078593E-04  1.113030E-04 -1.026198E-04
        53   2  1.827893E-04  1.327223E-04 -1.140187E-04 -3.078593E-04  1.113030E-04 -1.026198E-04
        53   3  1.827893E-04  1.327223E-04 -1.140187E-04 -3.078593E-04  1.113030E-04 -1.026198E-04
        53   4  1.827893E-04  1.327223E-04 -1.140187E-04 -3.078593E-04  1.113030E-04 -1.026198E-04
        53   5  1.827893E-04  1.327223E-04 -1.140187E-04 -3.078593E-04  1.113030E-04 -1.026198E-04
        53   6  1.827893E-04  1.327223E-04 -1.140187E-04 -3.078593E-04  1.113030E-04 -1.026198E-04
        53   7  1.827893E-04  1.327223E-04 -1.140187E-04 -3.078593E-04  1.113030E-04 -1.026198E-04
        53   8  1.827893E-04  1.327223E-04 -1.140187E-04 -3.078593E-04  1.113030E-04 -1.026198E-04
        54   1 -1.827893E-04 -1.327223E-04  1.140187E-04 -3.078593E-04 -1.113030E-04 -1.026198E-04
        54   2 -1.827893E-04 -1.327223E-04  1.140187E-04 -3.078593E-04 -1.113030E-04 -1.026198E-04
        54   3 -1.827893E-04 -1.327223E-04  1.140187E-04 -3.078593E-04 -1.113030E-04 -1.026198E-04
        54   4 -1.827893E-04 -1.327223E-04  1.140187E-04 -3.078593E-04 -1.113030E-04 -1.026198E-04
        54   5 -1.827893E-04 -1.327223E-04  1.140187E-04 -3.078593E-04 -1.113030E-04 -1.026198E-04
        54   6 -1.827893E-04 -1.327223E-04  1.140187E-04 -3.078593E-04 -1.113030E-04 -1.026198E-04
        54   7 -1.827893E-04 -1.327223E-04  1.140187E-04 -3.078593E-04 -1.113030E-04 -1.026198E-04
        54   8 -1.827893E-04 -1.327223E-04  1.140187E-04 -3.078593E-04 -1.113030E-04 -1.026198E-04
        55   1  1.877138E-04  1.362979E-04 -1.170904E-04 -3.161533E-04 -1.143016E-04  1.053844E-04
        55   2  1.877138E-04  1.362979E-04 -1.170904E-04 -3.161533E-04 -1.143016E-04  1.053844E-04
        55   3  1.877138E-04  1.362979E-04 -1.170904E-04 -3.161533E-04 -1.143016E-04  1.053844E-04
        55   4  1.877138E-04  1.362979E-04 -1.170904E-04 -3.161533E-04 -1.143016E-04  1.053844E-04
        55   5  1.877138E-04  1.362979E-04 -1.170904E-04 -3.161533E-04 -1.143016E-04  1.053844E-04
        55   6  1.877138E-04  1.362979E-04 -1.170904E-04 -3.161533E-04 -1.143016E-04  1.053844E-04
        55   7  1.877138E-04  1.362979E-04 -1.170904E-04 -3.161533E-04 -1.143016E-04  1.053844E-04
