crank_angle_deg,cycle_time_s,cantera_pressure_pa_abs_min,cantera_pressure_pa_abs_max,wiebe_pressure_pa_abs_min,wiebe_pressure_pa_abs_max,cross_model_pressure_pa_abs_min,cross_model_pressure_pa_abs_max,cantera_pressure_gauge_pa_min,cantera_pressure_gauge_pa_max,wiebe_pressure_gauge_pa_min,wiebe_pressure_gauge_pa_max,cross_model_pressure_gauge_pa_min,cross_model_pressure_gauge_pa_max,cantera_temperature_k_min,cantera_temperature_k_max,wiebe_temperature_k_min,wiebe_temperature_k_max,cross_model_temperature_k_min,cross_model_temperature_k_max,cantera_h_gas_w_m2_k_min,cantera_h_gas_w_m2_k_max,wiebe_h_gas_w_m2_k_min,wiebe_h_gas_w_m2_k_max,cross_model_h_gas_w_m2_k_min,cross_model_h_gas_w_m2_k_max,cantera_wall_heat_flux_w_m2_min,cantera_wall_heat_flux_w_m2_max,wiebe_wall_heat_flux_w_m2_min,wiebe_wall_heat_flux_w_m2_max,cross_model_wall_heat_flux_w_m2_min,cross_model_wall_heat_flux_w_m2_max
648,0.012,542316.106885,756469.918695,547706.221358,752534.179885,542316.106885,756469.918695,440991.106885,655144.918695,446381.221358,651209.179885,440991.106885,655144.918695,1397.6102242,1516.08776063,1471.43803528,1583.79988618,1397.6102242,1583.79988618,404.487802452,505.617593826,396.566310334,491.985801801,396.566310334,505.617593826,373197.217853,526392.28849,395328.328397,545513.801038,373197.217853,545513.801038
649,0.012018518519,539214.220409,756576.292678,544815.039452,752888.101335,539214.220409,756576.292678,437889.220409,655251.292678,443490.039452,651563.101335,437889.220409,655251.292678,1395.57233092,1515.76993775,1469.58687958,1583.57748238,1395.57233092,1583.57748238,402.941514631,505.730664919,395.136071775,492.207533918,395.136071775,505.730664919,370954.795519,526349.272646,393188.904034,545650.188758,370954.795519,545650.188758
650,0.012037037037,536065.068087,756656.461515,541876.046764,753220.509284,536065.068087,756656.461515,434740.068087,655331.461515,440551.046764,651895.509284,434740.068087,655331.461515,1393.49813926,1515.43791941,1467.70165959,1583.34319375,1393.49813926,1583.34319375,401.368016145,505.83226174,393.679134043,492.419991495,393.679134043,505.83226174,368679.209168,526287.065973,391015.01363,545770.346041,368679.209168,545770.346041
651,0.012055555556,532863.061097,756702.855419,538883.554897,753524.132086,532863.061097,756702.855419,431538.061097,655377.855419,437558.554897,652199.132086,431538.061097,655377.855419,1391.38385926,1515.0884261,1465.77889164,1583.09399933,1391.38385926,1583.09399933,399.764276383,505.918915057,392.192451902,492.619873423,392.192451902,505.918915057,366366.522658,526200.408096,388802.593029,545869.125692,366366.522658,545869.125692
652,0.012074074074,529603.092321,756707.470459,535831.683159,753791.243191,529603.092321,756707.470459,428278.092321,655382.470459,434506.683159,652466.243191,428278.092321,655382.470459,1389.22604353,1514.71799424,1463.81491727,1582.82669463,1389.22604353,1582.82669463,398.127436465,505.986954289,390.672858119,492.803671442,390.672858119,505.986954289,364013.173936,526083.741224,386547.438867,545941.062436,364013.173936,545941.062436
653,0.012092592593,526280.038915,756661.835877,532714.319732,754013.654137,526280.038915,756661.835877,424955.038915,655336.835877,431389.319732,652688.654137,424955.038915,655336.835877,1387.0211575,1514.32295954,1461.80584372,1582.53788889,1387.0211575,1582.53788889,396.454633855,506.032492049,389.117060379,492.967666336,389.117060379,506.032492049,361615.58941,525931.187259,384245.172813,545980.368466,361615.58941,545980.368466
654,0.012111111111,522888.715584,756557.015691,529525.198887,754182.70938,522888.715584,756557.015691,421563.715584,655232.015691,428200.198887,652857.70938,421563.715584,655232.015691,1384.76554765,1513.89945967,1459.74762844,1582.22400387,1384.76554765,1582.22400387,394.742944635,506.051423358,387.521638442,493.107924605,387.521638442,506.051423358,359170.151444,525736.550292,381891.309131,545980.930623,359170.151444,545980.930623
655,0.01212962963,519423.89338,756383.566694,526258.320788,754289.250168,519423.89338,756383.566694,418098.89338,655058.566694,424933.320788,652964.250168,418098.89338,655058.566694,1382.45544613,1513.44341121,1457.63629455,1581.88125653,1382.45544613,1581.88125653,392.986412606,506.039405757,385.88308586,493.220281342,385.88308586,506.039405757,356673.211505,525493.286722,379481.551998,545936.284757,356673.211505,545936.284757
656,0.012148148148,515880.321309,756131.524842,522907.960938,754323.592881,515880.321309,756131.524842,414555.321309,654806.524842,421582.960938,652998.592881,414555.321309,654806.524842,1380.08697605,1512.95050216,1455.46791738,1581.50564818,1380.08697605,1581.50564818,391.173640017,505.991851506,384.198120349,493.300329301,384.198120349,505.991851506,354121.105101,525194.49636,377011.798219,545839.600622,354121.105101,545839.600622
657,0.012166666667,512252.751835,755790.379189,519468.359045,754275.507749,512252.751835,755790.379189,410927.751835,654465.379189,418143.359045,652950.507749,410927.751835,654465.379189,1377.65615872,1512.41617597,1453.23845197,1581.09295334,1377.65615872,1581.09295334,389.312303266,505.903914186,382.463461861,493.343407852,382.463461861,505.903914186,351510.169432,524832.904061,374477.916012,545683.667001,351510.169432,545683.667001
658,0.012185185185,508535.970386,755349.062455,515933.734492,754134.198129,508535.970386,755349.062455,407210.970386,654024.062455,414608.734492,652809.198129,407210.970386,654024.062455,1375.15892269,1511.83562534,1450.94373315,1580.63870794,1375.15892269,1580.63870794,387.399283663,505.770481999,380.67578012,493.344591924,380.67578012,505.770481999,348836.76374,524400.853981,371875.755719,545460.877186,348836.76374,545460.877186
659,0.012203703704,504724.830658,754795.946136,512298.317618,753888.280598,504724.830658,754795.946136,403399.830658,653470.946136,410973.317618,652563.280598,403399.830658,653470.946136,1372.59111696,1511.20378907,1448.57948377,1580.13819727,1372.59111696,1580.13819727,385.431434931,505.586172422,378.831710873,493.298680938,378.831710873,505.586172422,346097.293928,523890.307565,369201.171722,545163.214968,346097.293928,545163.214968
660,0.012222222222,500814.29474,754118.771942,508556.396594,753525.756809,500814.29474,754118.771942,399489.29474,652793.771942,407231.396594,652200.756809,399489.29474,652793.771942,1369.94852642,1510.51530244,1446.14133829,1579.58643697,1369.94852642,1579.58643697,383.405666121,505.345300346,376.927869476,493.200184025,376.927869476,505.345300346,343288.240387,523292.791525,366450.057182,544782.233985,343288.240387,544782.233985
661,0.012240740741,496799.478854,753304.702631,504702.353571,753034.010475,496799.478854,753304.702631,395474.478854,651979.702631,403377.353571,651709.010475,395474.478854,651979.702631,1367.22689055,1509.76452818,1443.6248488,1578.97816847,1367.22689055,1578.97816847,381.318893045,505.041895196,374.960873797,493.043315386,374.960873797,505.041895196,340406.18968,522599.438394,363618.368265,544309.056297,340406.18968,544309.056297
662,0.012259259259,492675.353756,752340.246081,500730.696107,752399.802136,492675.353756,752399.802136,391350.353756,651015.246081,399405.696107,651074.802136,391350.353756,651074.802136,1364.42147575,1508.94550238,1441.0254807,1578.30785161,1364.42147575,1578.30785161,379.168094571,504.669664381,372.927359577,492.821988254,372.927359577,504.669664381,337447.566076,521800.929674,360702.143246,543734.369085,337447.566076,543734.369085
663,0.012277777778,488425.285872,751211.263241,496636.127721,751609.229298,488425.285872,751609.229298,387100.285872,649886.263241,395311.127721,650284.229298,387100.285872,650284.229298,1361.5284142,1508.05191969,1438.33865211,1577.56963699,1361.5284142,1577.56963699,376.95034266,504.221993809,370.824010803,492.529793264,370.824010803,504.221993809,334409.562953,520887.498654,357697.554778,543048.395367,334409.562953,543048.395367
664,0.012296296296,484010.17319,749903.128149,492413.612743,750647.728424,484010.17319,750647.728424,382685.17319,648578.128149,391088.612743,649322.728424,382685.17319,649322.728424,1358.54346937,1507.07726137,1435.55976108,1576.7573573,1358.54346937,1576.7573573,374.662833263,503.692003797,368.647525674,492.159994696,368.647525674,503.692003797,331289.325664,519849.063854,354600.955763,542240.895127,331289.325664,542240.895127
665,0.012314814815,479471.522331,748400.419657,488058.450105,749500.068408,479471.522331,749500.068408,378146.522331,647075.419657,386733.450105,648175.068408,378146.522331,648175.068408,1355.46248792,1506.01453813,1432.68421877,1575.86451268,1355.46248792,1575.86451268,372.302927853,503.072420701,366.394825718,491.705522219,366.394825718,503.072420701,328084.285413,518674.979475,351408.931645,541301.1601,328084.285413,541301.1601
666,0.012333333333,474806.063093,746687.126657,483566.35689,748150.049303,474806.063093,748150.049303,373481.063093,645362.126657,382241.35689,646825.049303,373481.063093,646825.049303,1352.28143838,1504.85643034,1429.70748948,1574.88408251,1352.28143838,1574.88408251,369.86819935,502.355652465,364.062971273,491.158835393,364.062971273,502.355652465,324792.212201,517354.19901,348118.359731,540217.785033,324792.212201,540217.785033
667,0.012351851852,470011.121721,744746.616226,478921.317066,746581.379707,470011.121721,746581.379707,368686.121721,643421.616226,377596.317066,645256.379707,368686.121721,645256.379707,1348.99648071,1503.59524485,1426.62513861,1573.80901002,1348.99648071,1573.80901002,367.356484475,501.533768088,361.649209771,490.51229442,361.649209771,501.533768088,321411.289756,515875.248987,344726.476126,538979.328634,321411.289756,538979.328634
668,0.01237037037,465084.728759,742561.642583,474077.113042,744776.833717,465084.728759,744776.833717,363759.728759,641236.642583,372752.113042,643451.833717,363759.728759,643451.833717,1345.60402314,1502.22289529,1423.43288432,1572.63170669,1345.60402314,1572.63170669,364.765943179,500.598493288,359.151052577,489.757788726,359.151052577,500.598493288,317940.18234,514226.233652,341230.947102,537573.677503,317940.18234,537573.677503
669,0.012388888889,460025.737884,740114.316557,469084.184076,742718.542885,460025.737884,742718.542885,358700.737884,638789.316557,367759.184076,641393.542885,358700.737884,641393.542885,1342.10080078,1500.73083754,1420.12664923,1571.3441914,1342.10080078,1571.3441914,362.095125577,499.541191051,356.566338976,488.886854488,356.566338976,499.541191051,314378.116555,512394.804283,337629.942385,535988.26317,314378.116555,535988.26317
670,0.012407407407,454833.956366,737386.330956,463940.880267,740388.019743,454833.956366,740388.019743,353508.956366,636061.330956,362615.880267,639063.019743,353508.956366,639063.019743,1338.48396402,1499.11024208,1416.70268109,1569.93807561,1338.48396402,1569.93807561,359.343047067,498.352936686,353.893304543,487.890675155,353.893304543,498.352936686,310724.969104,510368.346631,333922.256723,534210.076961,310724.969104,534210.076961
671,0.012425925926,449510.287112,734358.732529,458646.578515,737766.190331,449510.287112,737766.190331,348185.287112,633033.732529,357321.578515,636441.190331,348185.287112,636441.190331,1334.75117998,1497.35172394,1413.15762842,1568.40454875,1334.75117998,1568.40454875,356.509272018,497.024424355,351.13067032,486.76008484,351.13067032,497.024424355,306981.362055,508133.77708,330107.400522,532225.690913,306981.362055,532225.690913
672,0.012444444444,444056.882087,731012.14047,453201.838998,734833.437039,444056.882087,734833.437039,342731.882087,629687.14047,351876.838998,633508.437039,342731.882087,633508.437039,1330.90074831,1495.44549262,1409.48864549,1566.73436431,1330.90074831,1566.73436431,353.594006438,495.546038277,348.277733163,485.48557505,348.277733163,495.546038277,303094.520264,505677.721146,326185.710321,530021.285659,303094.520264,530021.285659
673,0.012462962963,438477.306539,727326.745619,447608.576995,731569.640468,438477.306539,731569.640468,337152.306539,626001.745619,346283.576995,630244.640468,337152.306539,630244.640468,1326.93173249,1493.38127583,1405.69351661,1564.91781306,1326.93173249,1564.91781306,350.598199746,493.907843254,345.334467161,484.057300856,345.334467161,493.907843254,299112.422393,502986.499557,322158.470825,527582.674744,299112.422393,527582.674744
674,0.012481481481,432776.71308,723282.416864,441870.251606,727954.262267,432776.71308,727954.262267,331451.71308,621957.416864,340545.251606,626629.262267,331451.71308,626629.262267,1322.84410705,1491.1483414,1401.77079845,1562.94472618,1322.84410705,1562.94472618,347.523655682,492.099613532,342.301637126,482.465101532,342.301637126,492.099613532,295045.287957,500046.206096,318028.046198,524895.362778,295045.287957,524895.362778
675,0.0125,426962.029313,718858.784121,435992.06725,723966.431651,426962.029313,723966.431651,325637.029313,617533.784121,334667.06725,622641.431651,325637.029313,622641.431651,1318.63892166,1488.73548072,1397.7199817,1560.80447014,1318.63892166,1560.80447014,344.373154316,490.110853365,339.180923157,480.698522188,339.180923157,490.110853365,290897.92314,496842.761543,313798.01974,521944.604181,290897.92314,521944.604181
676,0.012518518519,421042.127777,714035.335245,429981.186223,719585.035689,421042.127777,719585.035689,319717.127777,612710.335245,328656.186223,618260.035689,319717.127777,618260.035689,1314.31848267,1486.1309927,1393.54167314,1558.48592968,1314.31848267,1558.48592968,341.150571608,487.930822499,335.97505598,478.746836905,335.97505598,487.930822499,286676.490324,493361.976922,309473.340558,518715.461666,286676.490324,518715.461666
677,0.012537037037,415028.03323,708791.549381,423846.949563,714788.834554,415028.03323,714788.834554,313703.03323,607466.549381,322521.949563,613463.834554,313703.03323,613463.834554,1309.88654926,1483.32268719,1389.23779509,1555.97750076,1309.88654926,1555.97750076,337.861020707,485.54857558,332.687962257,476.599080944,332.687962257,485.54857558,282388.657049,489589.644491,305060.473632,515192.883383,282388.657049,515192.883383
678,0.012555555556,408933.101864,703107.035006,417601.099738,709556.595772,408933.101864,709556.595772,307608.101864,601782.035006,316276.099738,608231.595772,307608.101864,608231.595772,1305.38671889,1480.2978783,1384.84808638,1553.26708596,1305.38671889,1553.26708596,334.510986112,482.953003418,329.324917812,474.244090157,329.324917812,482.953003418,278043.720979,485511.629656,300607.588142,511361.793127,278043.720979,511361.793127
679,0.012574074074,403063.578574,697393.153181,411550.907094,704288.201075,403063.578574,704288.201075,301738.578574,596068.153181,310225.907094,602963.201075,301738.578574,602963.201075,1301.06605549,1477.23633607,1380.60761413,1550.52055535,1301.06605549,1550.52055535,331.272142391,480.337398459,326.054296977,472.004122983,326.054296977,480.337398459,273854.994661,481411.59431,296373.815764,507503.105054,273854.994661,507503.105054
680,0.012592592593,397605.49177,691918.473677,405885.603255,699245.641107,397605.49177,699245.641107,296280.49177,590593.473677,304560.603255,597920.641107,296280.49177,597920.641107,1296.96862566,1474.25815304,1376.56006095,1547.84890383,1296.96862566,1547.84890383,328.251279354,477.829230996,322.982125196,469.8804826,322.982125196,477.829230996,269952.107036,477474.754834,292262.541331,503800.953994,269952.107036,503800.953994
681,0.012611111111,392548.848804,686678.396021,400598.326344,694424.883294,392548.848804,694424.883294,291223.848804,585353.396021,299273.326344,593099.883294,291223.848804,593099.883294,1293.09458886,1471.36277492,1372.70720452,1545.25164084,1293.09458886,1545.25164084,325.445536199,475.427151505,320.107102227,467.856998615,320.107102227,475.427151505,266328.135071,473697.915947,288372.436399,500252.522498,266328.135071,500252.522498
682,0.01262962963,387882.058761,681668.068319,395680.708453,689821.610874,387882.058761,689821.610874,286557.058761,580343.068319,294355.708453,588496.610874,286557.058761,588496.610874,1289.44254551,1468.54943995,1369.04951434,1542.72807151,1289.44254551,1542.72807151,322.85092389,473.234180057,317.426935534,465.932413943,317.426935534,473.234180057,262975.018601,470077.699381,284745.573418,496854.78137,262975.018601,496854.78137
